file,Playing bitrate _audio,Playing bitrate _video,Playing/Buffering vmaf,Buffering bitrate _audio,Buffering bitrate _video,Buffer size in Bytes _audio,Buffer size in Bytes _video,Buffer size in Bytes,Buffer size in Seconds _audio,Buffer size in Seconds _video,Framerate,Current Dropped Frames,Total Frames,Total Dropped Frames,Total Corrupted Frames,Total Frame Delay,Throughput
./Netflix_Screen_Capture\2021-03-21_16-54-39.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 562761557, 569030141,240.571 , 229.476, 23.976, 0, 128042, 6, 0, 5198, 22064 kbps
./Netflix_Screen_Capture\2021-03-21_16-54-49.418.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 602494549, 608763133,246.382 , 233.603, 23.976, 0, 128283, 6, 0, 5198, 25263 kbps
./Netflix_Screen_Capture\2021-03-21_16-54-59.404.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 623020652, 629289236,252.171 , 236.196, 23.976, 0, 128529, 6, 0, 5198, 25583 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-09.572.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 616082266, 622350850,241.958 , 234.116, 23.976, 0, 128773, 6, 0, 5198, 24913 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-19.556.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 626414207, 632682791,247.808 , 232.735, 23.976, 0, 129019, 6, 0, 5198, 25227 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-29.570.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 654481271, 660749855,254.639 , 235.328, 23.976, 0, 129240, 6, 0, 5198, 24192 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-39.558.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 659111036, 665379620,244.429 , 233.376, 23.976, 0, 129483, 6, 0, 5198, 23346 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-49.554.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 660838385, 667106969,250.266 , 231.856, 23.976, 0, 129729, 6, 0, 5198, 24120 kbps
./Netflix_Screen_Capture\2021-03-21_16-55-59.573.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 678016879, 683894067,240.050 , 231.775, 23.976, 0, 129974, 6, 0, 5198, 23093 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-09.566.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 689027652, 695296236,246.874 , 230.315, 23.976, 0, 130197, 6, 0, 5205, 24859 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-19.559.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 694037054, 700305638,252.458 , 228.042, 23.976, 0, 130442, 6, 0, 5214, 21351 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-29.555.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 679716172, 685984756,242.482 , 225.490, 23.976, 0, 130682, 6, 0, 5214, 24537 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-39.605.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 712256507, 718525091,248.264 , 231.705, 23.976, 0, 130931, 6, 0, 5247, 25809 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-49.598.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 705240566, 711509150,253.825 , 228.074, 23.976, 0, 131177, 6, 0, 5253, 25397 kbps
./Netflix_Screen_Capture\2021-03-21_16-56-59.540.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 695449995, 701718579,244.638 , 224.018, 23.976, 0, 131398, 6, 0, 5253,
./Netflix_Screen_Capture\2021-03-21_16-57-09.570.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 721686939, 727955523,250.380 , 229.275, 23.976, 0, 131642, 6, 0, 5253, 25513 kbps
./Netflix_Screen_Capture\2021-03-21_16-57-19.588.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 698125752, 704002159,240.191 , 222.756, 23.976, 0, 131889, 6, 0, 5253, 26056 kbps
./Netflix_Screen_Capture\2021-03-21_16-57-29.578.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 725341208, 731609792,246.268 , 228.442, 23.976, 0, 132131, 6, 0, 5253, 26581 kbps
./Netflix_Screen_Capture\2021-03-21_16-57-39.549.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 738797556, 745066140,252.086 , 233.442, 23.976, 0, 132375, 6, 0, 5255, 26005 kbps
./Netflix_Screen_Capture\2021-03-21_16-57-49.547.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 727658099, 733926683,242.881 , 237.584, 23.976, 0, 132594, 6, 0, 5255, 24426 kbps
./Netflix_Screen_Capture\2021-03-21_16-57-59.548.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 730667609, 736936193,248.708 , 239.599, 23.976, 0, 132840, 6, 0, 5255, 24471 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-09.547.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 728054920, 733932108,238.483 , 234.796, 23.976, 0, 133079, 6, 0, 5255, 22748 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-19.542.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 726498082, 732766666,244.239 , 240.109, 23.976, 0, 133328, 6, 0, 5255, 23922 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-29.605.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 719995772, 726264356,250.043 , 235.470, 23.976, 0, 133573, 6, 0, 5255, 24215 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-39.537.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 724926676, 731195260,240.900 , 239.007, 23.976, 0, 133795, 6, 0, 5255, 23397 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-49.551.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 715650947, 721919531,246.676 , 236.999, 23.976, 0, 134037, 6, 0, 5255, 21564 kbps
./Netflix_Screen_Capture\2021-03-21_16-58-59.581.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 707517817, 713786401,252.485 , 233.992, 23.976, 0, 134277, 6, 0, 5255, 24454 kbps
./Netflix_Screen_Capture\2021-03-21_16-59-09.571.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 707643401, 713911985,242.262 , 238.325, 23.976, 0, 134527, 6, 0, 5263,
./Netflix_Screen_Capture\2021-03-21_16-59-19.537.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 702469303, 708737887,248.029 , 238.811, 23.976, 0, 134770, 6, 0, 5263, 24556 kbps
./Netflix_Screen_Capture\2021-03-21_16-59-29.563.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 698864183, 705132767,254.914 , 238.798, 23.976, 0, 134991, 6, 0, 5263, 22469 kbps
./Netflix_Screen_Capture\2021-03-21_16-59-39.588.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 679932317, 686200901,244.744 , 237.220, 23.976, 0, 135235, 6, 0, 5263, 22759 kbps
./Netflix_Screen_Capture\2021-03-21_16-59-49.527.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 681603055, 687871639,250.759 , 240.582, 23.976, 0, 135477, 6, 0, 5263,
./Netflix_Screen_Capture\2021-03-21_16-59-59.554.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 668571920, 674840504,240.387 , 239.844, 23.976, 0, 135724, 6, 0, 5263, 24750 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-09.598.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 648049593, 654318177,246.321 , 232.249, 23.976, 0, 135968, 6, 0, 5263, 23701 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-19.546.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 662734803, 669003387,252.108 , 237.134, 23.976, 0, 136213, 6, 0, 5263, 21564 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-29.575.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 645816980, 652085564,242.920 , 236.371, 23.976, 0, 136434, 6, 0, 5263, 24273 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-39.571.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 634009453, 640278037,248.713 , 232.263, 23.976, 0, 136674, 6, 0, 5263, 25266 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-49.579.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 656848598, 663117182,254.213 , 237.905, 23.976, 0, 136927, 6, 0, 5263, 19536 kbps
./Netflix_Screen_Capture\2021-03-21_17-00-59.527.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 614913895, 621182479,245.034 , 234.606, 23.976, 0, 137149, 6, 0, 5263, 20824 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-09.548.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 603495252, 609763836,250.851 , 231.816, 23.976, 0, 137391, 6, 0, 5263, 23066 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-19.563.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 627257012, 633525596,240.668 , 240.109, 23.976, 0, 137633, 6, 0, 5263, 25954 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-29.561.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 625619101, 631887685,246.717 , 238.542, 23.976, 0, 137873, 6, 0, 5263, 24355 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-39.562.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 640203616, 646472200,252.542 , 239.638, 23.976, 0, 138125, 6, 0, 5263, 25273 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-49.568.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 630139667, 636408251,242.318 , 238.006, 23.976, 0, 138368, 6, 0, 5263, 21364 kbps
./Netflix_Screen_Capture\2021-03-21_17-01-59.556.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 622622665, 628891249,249.152 , 237.765, 23.976, 0, 138587, 6, 0, 5263, 25338 kbps
./Netflix_Screen_Capture\2021-03-21_17-02-09.548.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 637653384, 643921968,254.905 , 239.540, 23.976, 0, 138830, 6, 0, 5263, 24135 kbps
./Netflix_Screen_Capture\2021-03-21_17-02-19.565.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 635951477, 642220061,244.747 , 239.142, 23.976, 0, 139072, 6, 0, 5263, 24566 kbps
./Netflix_Screen_Capture\2021-03-21_17-02-29.550.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 635414174, 641682758,250.800 , 238.370, 23.976, 0, 139317, 6, 0, 5263,
./Netflix_Screen_Capture\2021-03-21_17-02-39.559.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 634005503, 640274087,240.566 , 235.894, 23.976, 0, 139562, 6, 0, 5263, 24494 kbps
./Netflix_Screen_Capture\2021-03-21_17-02-49.597.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 633987895, 640256479,246.394 , 235.533, 23.976, 0, 139805, 6, 0, 5281, 22176 kbps
./Netflix_Screen_Capture\2021-03-21_17-02-59.582.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 615987217, 622255801,253.196 , 230.089, 23.976, 0, 140027, 6, 0, 5281, 18662 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-09.571.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 628255788, 634524372,242.998 , 231.945, 23.976, 0, 140271, 6, 0, 5281, 22963 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-19.586.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 615001344, 621269928,248.810 , 226.062, 23.976, 0, 140512, 6, 0, 5281, 23585 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-29.596.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 651613839, 657491027,238.586 , 234.774, 23.976, 0, 140762, 6, 0, 5281, 25357 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-39.567.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 658449115, 664717699,244.369 , 232.565, 23.976, 0, 141006, 6, 0, 5286, 22791 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-49.562.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 656160764, 662429348,251.240 , 230.411, 23.976, 0, 141228, 6, 0, 5286, 24208 kbps
./Netflix_Screen_Capture\2021-03-21_17-03-59.563.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 674148807, 680417391,241.070 , 234.464, 23.976, 0, 141469, 6, 0, 5286, 25883 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-09.574.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 674548297, 680816881,246.844 , 235.666, 23.976, 0, 141711, 6, 0, 5286, 25880 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-19.579.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 683191303, 689459887,252.676 , 233.807, 23.976, 0, 141960, 6, 0, 5286, 24771 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-29.581.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 699873828, 706142412,242.410 , 237.097, 23.976, 0, 142205, 6, 0, 5287, 25837 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-39.562.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 696424356, 702692940,249.034 , 232.684, 23.976, 0, 142427, 6, 0, 5287, 24603 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-49.599.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 682800462, 688676869,238.813 , 232.556, 23.976, 0, 142671, 6, 0, 5287, 24418 kbps
./Netflix_Screen_Capture\2021-03-21_17-04-59.558.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 694708497, 700977081,244.634 , 233.898, 23.976, 0, 142918, 6, 0, 5287, 25744 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-09.548.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 720443966, 726712550,250.434 , 232.457, 23.976, 0, 143163, 6, 0, 5348, 25127 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-19.572.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 737226119, 743494703,241.257 , 237.586, 23.976, 0, 143384, 6, 0, 5348, 25218 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-29.568.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 714241637, 720510221,247.046 , 239.105, 23.976, 0, 143627, 6, 0, 5348, 22154 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-39.558.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 706700542, 712969126,252.877 , 236.819, 23.976, 0, 143869, 6, 0, 5348, 24288 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-49.550.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 706842617, 713111201,242.639 , 234.130, 23.976, 0, 144118, 6, 0, 5348, 25136 kbps
./Netflix_Screen_Capture\2021-03-21_17-05-59.549.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 702301981, 708570565,248.468 , 231.435, 23.976, 0, 144364, 6, 0, 5348, 24939 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-09.585.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 698313070, 704190258,239.320 , 231.754, 23.976, 0, 144585, 6, 0, 5355, 25123 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-19.569.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 719169307, 725437891,245.109 , 237.684, 23.976, 0, 144828, 6, 0, 5355, 24771 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-29.558.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 717481421, 723750005,250.932 , 237.986, 23.976, 0, 145067, 6, 0, 5362, 22737 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-39.549.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 709328667, 715597251,240.765 , 239.247, 23.976, 0, 145319, 6, 0, 5376, 22700 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-49.548.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 713115949, 719384533,247.330 , 237.778, 23.976, 0, 145539, 6, 0, 5515, 22896 kbps
./Netflix_Screen_Capture\2021-03-21_17-06-59.544.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 698161916, 704430500,253.149 , 234.489, 23.976, 0, 145785, 6, 0, 5515,
./Netflix_Screen_Capture\2021-03-21_17-07-09.571.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 719802119, 726070703,243.134 , 238.279, 23.976, 0, 146026, 6, 0, 5515, 23975 kbps
./Netflix_Screen_Capture\2021-03-21_17-07-19.561.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 701702086, 707970670,248.962 , 233.696, 23.976, 0, 146271, 6, 0, 5545, 24929 kbps
./Netflix_Screen_Capture\2021-03-21_17-07-29.587.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 717831586, 723707993,238.732 , 234.728, 23.976, 0, 146518, 6, 0, 5545, 26212 kbps
./Netflix_Screen_Capture\2021-03-21_17-07-39.577.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 731519796, 737788380,245.348 , 237.615, 23.976, 0, 146740, 6, 0, 5593, 26093 kbps
./Netflix_Screen_Capture\2021-03-21_17-07-49.563.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 710848967, 717117551,251.107 , 234.548, 23.976, 0, 146985, 6, 0, 5593, 25411 kbps
./Netflix_Screen_Capture\2021-03-21_17-07-59.557.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 721326328, 727594912,240.894 , 241.185, 23.976, 0, 147226, 6, 0, 5597,
./Netflix_Screen_Capture\2021-03-21_17-08-09.591.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 695111462, 701380046,246.719 , 233.523, 23.976, 0, 147476, 6, 0, 5597, 24137 kbps
./Netflix_Screen_Capture\2021-03-21_17-08-19.564.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 703838373, 710106957,252.530 , 238.224, 23.976, 0, 147721, 6, 0, 5606, 23085 kbps
./Netflix_Screen_Capture\2021-03-21_17-08-29.617.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 693523975, 699792559,243.349 , 238.135, 23.976, 0, 147941, 6, 0, 5615, 24150 kbps
./Netflix_Screen_Capture\2021-03-21_17-08-39.551.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 683091154, 689359738,249.181 , 235.025, 23.976, 0, 148183, 6, 0, 5615, 22996 kbps
./Netflix_Screen_Capture\2021-03-21_17-08-49.556.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 700020314, 705897502,238.968 , 234.906, 23.976, 0, 148428, 6, 0, 5615, 21760 kbps
./Netflix_Screen_Capture\2021-03-21_17-08-59.580.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 669703342, 675971926,244.752 , 233.282, 23.976, 0, 148675, 6, 0, 5615, 21957 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-09.561.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 695960996, 702229580,250.614 , 235.416, 23.976, 0, 148918, 6, 0, 5629, 22224 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-19.589.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 672237612, 678506196,241.436 , 233.954, 23.976, 0, 149140, 6, 0, 5635, 21951 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-29.539.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 667459925, 673728509,247.236 , 232.054, 23.976, 0, 149381, 6, 0, 5635, 23563 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-39.649.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 679339457, 685608041,252.987 , 231.407, 23.976, 0, 149628, 6, 0, 5635, 24245 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-49.567.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 686795287, 693063871,242.817 , 230.955, 23.976, 0, 149875, 6, 0, 5635, 25346 kbps
./Netflix_Screen_Capture\2021-03-21_17-09-59.565.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 696974091, 703242675,248.582 , 231.398, 23.976, 0, 150117, 6, 0, 5635, 25778 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-09.596.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 688633058, 694509465,239.418 , 230.367, 23.976, 0, 150337, 6, 0, 5635, 25596 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-19.560.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 681479355, 687747939,245.245 , 234.301, 23.976, 0,, 6, 0, 5751, 26118 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-29.551.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 683551134, 689819718,251.020 , 232.668, 23.976, 0, 150831, 6, 0, 5756, 23206 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-39.578.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 691313871, 697582455,240.800 , 234.585, 23.976, 0, 151076, 6, 0, 5756, 23998 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-49.535.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 707474757, 713743341,247.421 , 238.187, 23.976, 0, 151300, 6, 0, 5756, 25416 kbps
./Netflix_Screen_Capture\2021-03-21_17-10-59.574.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 716167737, 722436321,253.192 , 238.969, 23.976, 0, 151542, 6, 0, 5756, 25103 kbps
./Netflix_Screen_Capture\2021-03-21_17-11-09.558.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 690331983, 696600567,243.247 , 234.321, 23.976, 0, 151785, 6, 0, 5756, 22774 kbps
./Netflix_Screen_Capture\2021-03-21_17-11-19.581.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 694714030, 700982614,249.015 , 236.569, 23.976, 0, 152032, 6, 0, 5756, 24774 kbps
